the_geom,BoroCode,BoroName,BoroCD,CounDist,AssemDist,StSenDist,CongDist,SiteID,BenchID,Category,BenchType,Installati,Address,GeocodeAdd,Street,CrossStree,Borough,ComDist,BusRoute,BID,Latitude,Longitude,FEMAFldz,FEMAFldT,HrcEvac
POINT (-73.98371156502284 40.61165776237646),3,Brooklyn,311,47,47,22,10,3166,1810,General,backed,09/09/2015,6822 Bay Parkway,6822 Bay Parkway,Bay Parkway,Bay Ridge Avenue & 68th Street,Brooklyn,311,Not Applicable,Not Applicable,40.611666,-73.983713,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.99194755782297 40.68043674940535),3,Brooklyn,306,39,52,25,7,2678,1189,Municipal Facilities,backed,07/31/2014,317 Hoyt Street,317 Hoyt Street,Hoyt Street,President Street & Union Street,Brooklyn,306,Not Applicable,Not Applicable,40.680445,-73.991949,X,AREA OF MINIMAL FLOOD HAZARD,2
POINT (-73.93597257496123 40.70075574337795),3,Brooklyn,304,34,53,18,7,1035,197,Senior Center,backed,09/14/2012,10 Forrest Street,10 Forrest Street,Forrest Street,Noll Street and Bushwick Avenue,Brooklyn,304,Not Applicable,Not Applicable,40.700764,-73.935974,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.90862058632078 40.661423750167195),3,Brooklyn,316,42,55,19,9,3699,2234,Bus Route,backed,06/20/2017,757 Rockaway Avenue,757 Rockaway Avenue,Rockaway Avenue,Riverdale Avenue & Livonia Avenue,Brooklyn,316,B60,Not Applicable,40.661432,-73.908622,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.90841258481477 40.66869974862853),3,Brooklyn,316,41,55,20,9,2644,1322,General,backed,09/09/2014,50 Belmont Avenue,50 Belmont Avenue,Belmont Avenue,Osborn Street and Watkins Street,Brooklyn,316,Not Applicable,Not Applicable,40.668708,-73.908414,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94708757059375 40.71058974165529),3,Brooklyn,301,34,53,18,7,3220,1769,Municipal Facilities,backed,05/05/2016,97 Maujer Street,97 Maujer Street,Leonard Street,Maujer Street & Grand Street,Brooklyn,301,Not Applicable,Not Applicable,40.710598,-73.947089,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96941256940183 40.60451576356959),3,Brooklyn,315,44,45,22,11,3439,22,Bus Route,backless 2,02/10/2017,541 Kings Highway,541 Kings Highway,Kings Highway,E 3rd Street & E 4th Street,Brooklyn,315,B82,Not Applicable,40.604524,-73.969414,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.94934157395708 40.648759754379114),3,Brooklyn,317,45,42,21,9,3264,2165,Municipal Facilities,backed,06/09/2016,1531 Nostrand Avenue,1531 Nostrand Avenue,Nostrand Avenue,Snyder Avenue & Tilden Avenue,Brooklyn,317,Not Applicable,Not Applicable,40.648768,-73.949343,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.92694257911955 40.66677774995796),3,Brooklyn,308,41,55,20,9,3702,2430,Bus Route,backless,05/20/2017,Lincoln Terrace Park,4 E 95th Street,East New York Ave,Rochester Avenue & Buffalo Avenue,Brooklyn,308,B12,Not Applicable,40.666786,-73.926944,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.00283455724471 40.63489075852837),3,Brooklyn,312,44,48,17,10,3782,406,Senior Safety,backed 2,01/03/2018,5613 Fort Hamilton Pkwy,5613 Fort Hamilton Pkwy,Fort Hamilton Pkwy,57th Street & 58th Street,Brooklyn,312,Not Applicable,Not Applicable,40.634899,-74.002836,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94791457054407 40.71344774136688),3,Brooklyn,301,34,53,18,12,1550,408,General,backed,01/18/2013,81 Devoe Street,81 Devoe Street,Devoe Street,Leonard Street & Lorimer Street,Brooklyn,301,Not Applicable,Not Applicable,40.713456,-73.947916,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9030675868121 40.668187749171786),3,Brooklyn,316,42,55,19,8,2962,928,Municipal Facilities,backless,01/02/2015,436 Sutter Avenue,276 Junius Street,Junius Street,Sutter Avenue & Blake Avenue,Brooklyn,316,B14,Not Applicable,40.668196,-73.903069,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94341257825388 40.607354761909356),3,Brooklyn,315,48,41,17,9,4168,468,Bus Route,backless,09/28/2018,2924 Avenue R,3156 Nostrand Avenue,Nostrand Avenue,Avenue R & Avenue S,Brooklyn,315,B44,Not Applicable,40.607363,-73.943414,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.96175268639941 40.68268968737077),3,Brooklyn,302,35,57,25,8,1534,118,Plaza,backed,04/01/2012,19 Putnam Avenue,19 Putnam Avenue,Plaza,Fulton Street & Grand Avenue,Brooklyn,302,Not Applicable,Fulton Area Business (FAB) Alliance,40.6826896874,-73.9617526864,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98166556428353 40.62764275937308),3,Brooklyn,312,44,48,17,10,3396,2273,Bus Route,backless,10/29/2016,5002 18th Avenue,5002 18th Avenue,18th Avenue,50th Street & 51st Street,Brooklyn,312,B8,Not Applicable,40.627651,-73.981667,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.89042859264605 40.65077775134605),3,Brooklyn,318,42,60,19,8,4011,524,Bus Route,backed,02/26/2018,11779 Flatlands Avenue,11779 Flatlands Avenue,Flatlands Avenue,Louisiana Avenue & Williams Avenue,Brooklyn,318,B82,Not Applicable,40.650786,-73.89043,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.9969345610942 40.598944765825394),3,Brooklyn,311,47,47,23,11,4166,560,Bus Route,backed 2,09/21/2018,8758 Bay Parkway,8758 Bay Parkway,Bay Parkway,Batch Avenue & Benson Street,Brooklyn,311,B82,Not Applicable,40.598953,-73.996936,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.9650745658229 40.697699745110526),3,Brooklyn,302,33,50,26,7,4078,537,General,backless 2,05/07/2018,275 Flushing Avenue,275 Flushing Avenue,Flushing Avenue,North Elliot Place & North Portland Avenue,Brooklyn,302,B57,Not Applicable,40.697708,-73.965076,X,AREA OF MINIMAL FLOOD HAZARD,2
POINT (-73.93586558007222 40.620467759591214),3,Brooklyn,318,45,41,19,9,2582,922,Municipal Facilities,backless,07/03/2014,1501 Hendrickson Street,2000 Flatbush Avenue,Flatbush Avenue,Flatlands Avenue & Avenue M,Brooklyn,318,B41,Not Applicable,40.620476,-73.935867,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-74.00112355489817 40.688309748269134),3,Brooklyn,306,39,52,26,7,3109,1411,General,backed,05/22/2015,100 Columbia Street,100 Columbia Street,Columbia Street,Kane Street and Degraw Street,Brooklyn,306,Not Applicable,Not Applicable,40.688318,-74.001125,X,AREA OF MINIMAL FLOOD HAZARD,2
POINT (-73.98558555918093 40.68955474723764),3,Brooklyn,302,33,52,25,8,991,0,BID,backless,,210 Livingston Street,210 Livingston Street,Livingston Street,Gallatin Place and Hoyt Street,Brooklyn,302,B41,Court-Livingston-Schermerhorn,40.689563,-73.985587,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95990356889786 40.66727775074366),3,Brooklyn,309,35,57,20,9,3279,2220,General,backed,06/06/2016,49 Crown Street,49 Crown Street,Crown Street,Franklin Avenue & Washington Avenue,Brooklyn,309,Not Applicable,Not Applicable,40.667286,-73.959905,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95004817864665 40.65514685120853),3,Brooklyn,317,40,43,20,9,3051,765,Bus Route,backed,08/04/2016,1300 Nostrand Avenue,1300 Nostrand Avenue,Nostrand Avenue,Lenox Road & Clarkson Avenue,Brooklyn,317,B44,Not Applicable,40.6551468512,-73.9500481786,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97555256266206 40.685369748112954),3,Brooklyn,302,35,57,25,8,3135,192,AAR,backed,08/14/2015,55 Hanson Place,55 Hanson Place,S Elliot Place,S Elliot Place & Fort Greene Place,Brooklyn,302,Not Applicable,Not Applicable,40.685378,-73.975554,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95770556985443 40.6713557500335),3,Brooklyn,308,35,57,20,9,2879,1874,General,backed,07/14/2015,805 Franklin Avenue,805 Franklin Avenue,Franklin Avenue,Lincoln Place & Eastern Parkway,Brooklyn,308,Not Applicable,Crow Hill Community Association,40.671364,-73.957707,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94229757477734 40.66839774985504),3,Brooklyn,309,35,43,20,9,2007,631,General,backed,06/20/2013,310 Kingston Avenue,310 Kingston Avenue,Kingston Avenue,President Street & Union Street,Brooklyn,309,Not Applicable,Not Applicable,40.668406,-73.942299,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.99502429277634 40.635653152539156),3,Brooklyn,312,44,48,17,10,3767,419,Senior Safety,backed 2,01/03/2018,5013 12th Avenue,5013 12th Avenue,12th Avenue,New Utrectht Avenue & 51st Street,Brooklyn,312,Not Applicable,Not Applicable,40.6356531525,-73.9950242928,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9590936131341 40.70914833683308),3,Brooklyn,301,34,50,18,7,2447,1908,Plaza,backless,05/30/2019,225 Havemeyer Street,225 Havemeyer Street,"South 5th Street, Havemeyer Street & Broadway","South 5th Street, Havemeyer Street & Broadway",Brooklyn,301,Not Applicable,Not Applicable,40.7091483368,-73.9590936131,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.99744955654907 40.6791117501313),3,Brooklyn,306,39,52,26,7,3957,503,General,backed 2,01/12/2018,415 Court Street,415 Court Street,Court Street,2nd Place & 3rd Place,Brooklyn,306,Not Applicable,Not Applicable,40.67912,-73.997451,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9590936131341 40.70914833683308),3,Brooklyn,301,34,50,18,7,4255,506,Bus Route,backed 2,05/30/2019,225 Havemeyer Street,225 Havemeyer Street,Havemeyer Street,Broadway and S 5th Street,Brooklyn,301,B46,Not Applicable,40.7091483368,-73.9590936131,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9859715590229 40.68926074762814),3,Brooklyn,302,33,52,25,8,1891,601,Other,backed 2,05/01/2013,45 Hoyt Street,45 Hoyt Street,Schermerhorn Street,Schermerhorn Street & Livingston Street,Brooklyn,302,Not Applicable,Court-Livingston-Schermerhorn,40.689269,-73.985973,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93897257522467 40.673871749289184),3,Brooklyn,308,36,56,25,9,1802,574,Senior Center,backed,05/30/2013,196 Albany Avenue,196 Albany Avenue,Albany Avenue,St Marks Place and Prospect Place,Brooklyn,308,Not Applicable,Not Applicable,40.67388,-73.938974,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93369557651938 40.691265745407435),3,Brooklyn,303,36,56,25,8,2913,1213,Municipal Facilities,backless,01/13/2015,125 Stuyvesant Avenue,970 Lafayette Avenue,Lafayette Avenue,Stuyvesant Avenue & Malcolm X Boulevard,Brooklyn,303,B38,Not Applicable,40.691274,-73.933697,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.87676959475091 40.68232874517266),3,Brooklyn,305,37,54,18,7,2393,1057,Senior Center,backed,03/06/2014,3208 Fulton Street,3208 Fulton Street,Richmond Street,Fulton Street & Force Tube Avenue,Brooklyn,305,Not Applicable,Not Applicable,40.682337,-73.876771,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.00065055611665 40.65790575391672),3,Brooklyn,307,38,51,20,7,1606,409,General,backed,01/07/2013,825 Fourth Avenue,825 Fourth Avenue,4th Avenue,29th Street & 30th Street,Brooklyn,307,Not Applicable,Not Applicable,40.657914,-74.000652,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.97053256470355 40.68643374747422),3,Brooklyn,302,35,57,25,8,759,1500,General,backless,07/25/2012,380 Adelphi Street,380 Adelphi Street,Greene Avenue,Greene and Lafayette Avenues,Brooklyn,302,B52,Not Applicable,40.686442,-73.970534,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95440951865457 40.70720328362218),3,Brooklyn,301,33,50,26,7,4193,456,Other,backed 2,03/05/2019,392 Broadway,392 Broadway,Division Avenue,Harrison Avenue and Hooper Street,Brooklyn,301,Not Applicable,Not Applicable,40.7072032836,-73.9544095187,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97928556244982 40.66962075157691),3,Brooklyn,306,39,44,21,9,1929,552,General,backed,05/10/2013,237 7th Avenue,237 7th Avenue,7th Avenue,4th Street & 5th Street,Brooklyn,306,Not Applicable,Not Applicable,40.669629,-73.979287,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.99360455602518 40.69458374683765),3,Brooklyn,302,33,52,26,7,1122,44,BID,backed,02/11/2013,140 Montague Street,140 Montague Street,Montague Street,Henry and Clinton Streets,Brooklyn,302,Not Applicable,Montague Street,40.694592,-73.993606,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9590936131341 40.70914833683308),3,Brooklyn,301,34,50,18,7,4255,427,Bus Route,backed 2,05/30/2019,225 Havemeyer Street,225 Havemeyer Street,Havemeyter Street,Broadway and S 5th Street,Brooklyn,301,B46,Not Applicable,40.7091483368,-73.9590936131,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.92287857993946 40.68715274537231),3,Brooklyn,303,41,55,25,8,3722,250,Senior Safety,backed,08/23/2017,951 Putnam Avenue,951 Putnam Avenue,Putnam Avenue,Ralph Avenue & Madison Street,Brooklyn,303,Not Applicable,Not Applicable,40.687161,-73.92288,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.87871459512954 40.66549974875234),3,Brooklyn,305,42,60,19,8,3260,1522,Municipal Facilities,backed,06/13/2016,921 Hegeman Avenue,921 Hegeman Avenue,Hegeman Avenue,Essex Street & Linwood Street,Brooklyn,305,Not Applicable,Not Applicable,40.665508,-73.878716,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.99160256141704 40.61771076159683),3,Brooklyn,311,47,49,22,10,3398,1336,Bus Route,backless,10/29/2016,6715 18th Avenue,6715 18th Avenue,18th Avenue,67th Street & 68th Street,Brooklyn,311,B8,Not Applicable,40.617719,-73.991604,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94211457315936 40.6924197454438),3,Brooklyn,303,36,56,18,8,3216,2374,Municipal Facilities,backed,06/06/2016,844 Dekalb Avenue,844 Dekalb Avenue,Dekalb Avenue,Throop Avenue & Marcus Garvey Boulevard,Brooklyn,303,Not Applicable,Not Applicable,40.692428,-73.942116,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.99503156398174 40.573618770421966),3,Brooklyn,313,47,46,23,8,1164,187,Senior Center,backed,09/17/2012,2955 West 29th Street,2955 West 29th Street,West 29th Street,Surf and Mermaid Avenues,Brooklyn,313,Not Applicable,Not Applicable,40.573627,-73.995033,AE,,1
POINT (-73.96204957138123 40.608229762227324),3,Brooklyn,315,44,45,17,11,3794,146,Senior Safety,backed 2,07/06/2017,2020 Coney Island Avenue,2020 Coney Island Avenue,Coney Island Avenue,Quentin Road & Avenue P,Brooklyn,315,Not Applicable,Not Applicable,40.608238,-73.962051,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.98051256211134 40.676304749556806),3,Brooklyn,306,39,52,25,7,1878,305,General,backed,04/11/2013,207 5th Avenue,207 5th Avenue,Union Street,5th Avenue & 6th Avenue,Brooklyn,306,Not Applicable,Not Applicable,40.676313,-73.980514,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.934673581687 40.58404076655099),3,Brooklyn,315,48,41,22,8,2313,1111,General,backed,01/14/2014,3129 Emmons Avenue,3129 Emmons Avenue,Emmons Avenue,Ford Street & Coyle Street,Brooklyn,315,Not Applicable,Not Applicable,40.584049,-73.934675,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,1
POINT (-73.94160257229262 40.7005197434167),3,Brooklyn,303,36,56,18,7,1060,1675,Senior Center,backed,09/18/2012,760 Broadway,21 Park Avenue,Marcus Garvey Boulevard,Throop Avenue and Marcus Garvey Boulevard,Brooklyn,303,Not Applicable,Not Applicable,40.700528,-73.941604,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.91169758521987 40.65415275178282),3,Brooklyn,317,42,58,21,9,2972,826,Municipal Facilities,backless,01/14/2015,1275 Linden Boulevard,575 East 98th Street,East 98th Street,Strauss Street & Hegeman Avenue,Brooklyn,317,B8,Not Applicable,40.654161,-73.911699,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.9073705861242 40.66887174860458),3,Brooklyn,316,41,55,20,8,3097,1992,General,backed,07/14/2015,77 Belmont Avenue,77 Belmont Avenue,Belmont Avenue,Watkins Street & Mother Gaston Boulevard,Brooklyn,316,Not Applicable,Not Applicable,40.66888,-73.907372,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.92227958392773 40.609927760535946),3,Brooklyn,318,46,59,19,8,3134,1855,AAR,backed,09/09/2015,5100 Kings Plaza,5100 Kings Plaza,Avenue U,East 54th Street & East 55th Street,Brooklyn,318,Not Applicable,Not Applicable,40.609936,-73.922281,X,AREA OF MINIMAL FLOOD HAZARD,2
POINT (-73.99169156358037 40.59785476528676),3,Brooklyn,311,47,47,22,10,3907,392,Senior Safety,backed 2,01/17/2018,2360 Benson Avenue,2360 Benson Avenue,Benson Avenue,Bay 35th & 24th Avenue,Brooklyn,311,Not Applicable,Not Applicable,40.597863,-73.991693,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,2
POINT (-74.00204455867033 40.607719763721576),3,Brooklyn,311,47,47,22,11,3277,2029,General,backless,04/30/2016,8501 18th Avenue,8501 18th Avenue,18th Avenue,85th Street & 86th Street,Brooklyn,311,B8,Not Applicable,40.607728,-74.002046,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.94362457510742 40.65108975374372),3,Brooklyn,317,45,58,21,9,3894,1790,Bus Route,backed,08/17/2017,3604 Church Avenue,3604 Church Avenue,Church Avenue,Brooklyn Avenue & E 37th Street,Brooklyn,317,B35,Not Applicable,40.651098,-73.943626,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96835156871957 40.632231757759655),3,Brooklyn,314,40,44,17,9,848,176,General,backed,07/24/2012,736 East 8th Street,736 East 8th Street,East 8th Street,Webster Avenue & Newkirk Avenue,Brooklyn,314,Not Applicable,Not Applicable,40.63224,-73.968353,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.99971755988088 40.60317976495002),3,Brooklyn,311,47,47,23,11,3913,393,Senior Safety,backed 2,01/17/2018,8681 20th Avenue,2001 Benson Avenue,Benson Avenue,Benson Avenue & 86th Street,Brooklyn,311,Not Applicable,Not Applicable,40.603188,-73.999719,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-74.01520255358281 40.633036759632645),3,Brooklyn,310,43,49,23,10,4116,484,General,backed 2,03/14/2019,6615 7th Avenue,6615 7th Avenue,7th Avenue,66th Street & 67th Street,Brooklyn,310,Not Applicable,Not Applicable,40.633045,-74.015204,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9479715752866 40.635743756777686),3,Brooklyn,314,45,42,21,9,2315,1011,General,backless,02/11/2014,2030 Nostrand Avenue,2030 Nostrand Avenue,Nostrand Avenue,Farragut Road & Glenwood Road,Brooklyn,314,B44,Flatbush-Nostrand Junction,40.635752,-73.947973,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.96673756589747 40.683432748424806),3,Brooklyn,302,35,57,25,8,2241,1080,BID,backless,10/25/2013,860 Fulton Street,860 Fulton Street,Fulton Street,Clinton Avenue & Waverly Place,Brooklyn,302,Not Applicable,Fulton Area Business (FAB) Alliance,40.683441,-73.966739,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.89251259142893 40.65235175132653),3,Brooklyn,318,42,60,19,8,3491,347,Bus Route,backed 2,01/23/2018,Breukelen Ballfields,11111 Flatlands Avenue,Flatlands Avenue,Louisiana Avenue & Vandalia Avenue,Brooklyn,318,B82,Not Applicable,40.65236,-73.892514,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-74.00518555773039 40.62246476096873),3,Brooklyn,310,43,49,22,11,3405,2036,Bus Route,backless,11/03/2016,7108 13th Avenue,7108 13th Avenue,13th Avenue,71st Street & 72nd Street,Brooklyn,310,B64,Not Applicable,40.622473,-74.005187,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.91510958279852 40.66901774885186),3,Brooklyn,316,41,55,20,9,1712,310,BID,backless,02/22/2013,1580 Pitkin Avenue,1580 Pitkin Avenue,Pitkin Avenue,Herzl Street & Amboy Street,Brooklyn,316,B14,Pitkin Avenue,40.669026,-73.915111,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.89889858942928 40.64567675323241),3,Brooklyn,318,46,58,19,8,173,924,Bus Route,backless,09/19/2013,755 East 100th Street,10051 Flatlands Avenue,Flatlands Avenue,East 100th and 101st Streets,Brooklyn,318,B6,Not Applicable,40.645685,-73.8989,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.94823556963735 40.71847074025423),3,Brooklyn,301,34,50,26,12,2192,1042,General,backed,11/20/2013,87 Richardson Street,87 Richardson Street,Richardson Street,Leonard Street & Manhattan Avenue,Brooklyn,301,Not Applicable,Not Applicable,40.718479,-73.948237,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,3
POINT (-73.96567856608694 40.68744774745276),3,Brooklyn,302,35,57,25,8,1545,379,General,backed,01/15/2013,380 Washington Avenue,380 Washington Avenue,Washington Avenue,Greene Ave. & Lafayette Avenue,Brooklyn,302,Not Applicable,Not Applicable,40.687456,-73.96568,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95726259553497 40.67334764050213),3,Brooklyn,308,35,57,20,9,2882,1976,General,backless,07/14/2015,647 Sterling Place,647 Sterling Place,Sterling Place,Franklin Avenue & Classon Avenue,Brooklyn,308,B45,Crow Hill Community Association,40.6733476405,-73.9572625955,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9349755754573 40.69881474420624),3,Brooklyn,304,34,53,18,7,3653,103,Senior Center,backed 2,04/29/2017,585 Bushwick Avenue,585 Bushwick Avenue,Bushwick Avenue,Melrose Street & Noll Street,Brooklyn,304,Not Applicable,Not Applicable,40.698823,-73.934977,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94846660449407 40.640381959871995),3,Brooklyn,317,45,42,21,9,3048,0,General,backless 2,11/25/2014,1860 Nostrand Avenue,1860 Nostrand Avenue,Nostrand Avenue,Avenue D & Newkirk Avenue,Brooklyn,317,B44,Not Applicable,40.6403819599,-73.9484666045,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.90807958582113 40.65923875055714),3,Brooklyn,316,42,60,19,9,3700,2454,Bus Route,backed,06/20/2017,830 Rockaway Avenue,830 Rockaway Avenue,Rockaway Avenue,Newport Street & Lott Avenue,Brooklyn,316,B60,Not Applicable,40.659247,-73.908081,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-74.01024755186604 40.67550475101415),3,Brooklyn,306,38,51,25,7,1553,395,General,backed,01/24/2013,7 Wolcott Street,7 Wolcott Street,Wolcott Street,Richards Street & Dwight Street,Brooklyn,306,Not Applicable,Not Applicable,40.675513,-74.010249,AE,,1
POINT (-73.93549757518178 40.68868674618621),3,Brooklyn,303,36,56,25,8,2810,1672,Municipal Facilities,backed,12/31/2014,616 Quincy Street,616 Quincy Street,Quincy Street,Lewis Avenue and Stuyvesant,Brooklyn,303,Not Applicable,Not Applicable,40.688695,-73.935499,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.91884151778741 40.6990756614918),3,Brooklyn,304,37,53,18,7,3194,9002,Plaza,backed,06/19/2015,452 Knickerbocker Avenue,452 Knickerbocker Avenue,Knickerbocker Avenue,Greene Avenue and Myrtle Avenue,Brooklyn,304,Not Applicable,Not Applicable,40.6990756615,-73.9188415178,X,AREA OF MINIMAL FLOOD HAZARD,
